A,B
./datasets/original/C2_TrainDev/trainA/17080.png,./datasets/original/C2_TrainDev/trainB/17080.png
./datasets/original/C2_TrainDev/trainA/12820.png,./datasets/original/C2_TrainDev/trainB/12820.png
./datasets/original/C2_TrainDev/trainA/10812.png,./datasets/original/C2_TrainDev/trainB/10812.png
./datasets/original/C2_TrainDev/trainA/38251.png,./datasets/original/C2_TrainDev/trainB/38251.png
./datasets/original/C2_TrainDev/trainA/41933.png,./datasets/original/C2_TrainDev/trainB/41933.png
./datasets/original/C2_TrainDev/trainA/03851.png,./datasets/original/C2_TrainDev/trainB/03851.png
./datasets/original/C2_TrainDev/trainA/08096.png,./datasets/original/C2_TrainDev/trainB/08096.png
./datasets/original/C2_TrainDev/trainA/15611.png,./datasets/original/C2_TrainDev/trainB/15611.png
./datasets/original/C2_TrainDev/trainA/12835.png,./datasets/original/C2_TrainDev/trainB/12835.png
./datasets/original/C2_TrainDev/trainA/43620.png,./datasets/original/C2_TrainDev/trainB/43620.png
./datasets/original/C2_TrainDev/trainA/42562.png,./datasets/original/C2_TrainDev/trainB/42562.png
./datasets/original/C2_TrainDev/trainA/31370.png,./datasets/original/C2_TrainDev/trainB/31370.png
./datasets/original/C2_TrainDev/trainA/45354.png,./datasets/original/C2_TrainDev/trainB/45354.png
./datasets/original/C2_TrainDev/trainA/40739.png,./datasets/original/C2_TrainDev/trainB/40739.png
./datasets/original/C2_TrainDev/trainA/28823.png,./datasets/original/C2_TrainDev/trainB/28823.png
./datasets/original/C2_TrainDev/trainA/24032.png,./datasets/original/C2_TrainDev/trainB/24032.png
./datasets/original/C2_TrainDev/trainA/06937.png,./datasets/original/C2_TrainDev/trainB/06937.png
./datasets/original/C2_TrainDev/trainA/13666.png,./datasets/original/C2_TrainDev/trainB/13666.png
./datasets/original/C2_TrainDev/trainA/31454.png,./datasets/original/C2_TrainDev/trainB/31454.png
./datasets/original/C2_TrainDev/trainA/24714.png,./datasets/original/C2_TrainDev/trainB/24714.png
./datasets/original/C2_TrainDev/trainA/25069.png,./datasets/original/C2_TrainDev/trainB/25069.png
./datasets/original/C2_TrainDev/trainA/45333.png,./datasets/original/C2_TrainDev/trainB/45333.png
./datasets/original/C2_TrainDev/trainA/10582.png,./datasets/original/C2_TrainDev/trainB/10582.png
./datasets/original/C2_TrainDev/trainA/16619.png,./datasets/original/C2_TrainDev/trainB/16619.png
./datasets/original/C2_TrainDev/trainA/08627.png,./datasets/original/C2_TrainDev/trainB/08627.png
./datasets/original/C2_TrainDev/trainA/16585.png,./datasets/original/C2_TrainDev/trainB/16585.png
./datasets/original/C2_TrainDev/trainA/11503.png,./datasets/original/C2_TrainDev/trainB/11503.png
./datasets/original/C2_TrainDev/trainA/14599.png,./datasets/original/C2_TrainDev/trainB/14599.png
./datasets/original/C2_TrainDev/trainA/36349.png,./datasets/original/C2_TrainDev/trainB/36349.png
./datasets/original/C2_TrainDev/trainA/22114.png,./datasets/original/C2_TrainDev/trainB/22114.png
./datasets/original/C2_TrainDev/trainA/35358.png,./datasets/original/C2_TrainDev/trainB/35358.png
./datasets/original/C2_TrainDev/trainA/07328.png,./datasets/original/C2_TrainDev/trainB/07328.png
./datasets/original/C2_TrainDev/trainA/25441.png,./datasets/original/C2_TrainDev/trainB/25441.png
./datasets/original/C2_TrainDev/trainA/04418.png,./datasets/original/C2_TrainDev/trainB/04418.png
./datasets/original/C2_TrainDev/trainA/08516.png,./datasets/original/C2_TrainDev/trainB/08516.png
./datasets/original/C2_TrainDev/trainA/21368.png,./datasets/original/C2_TrainDev/trainB/21368.png
./datasets/original/C2_TrainDev/trainA/15258.png,./datasets/original/C2_TrainDev/trainB/15258.png
./datasets/original/C2_TrainDev/trainA/22462.png,./datasets/original/C2_TrainDev/trainB/22462.png
./datasets/original/C2_TrainDev/trainA/48737.png,./datasets/original/C2_TrainDev/trainB/48737.png
./datasets/original/C2_TrainDev/trainA/36792.png,./datasets/original/C2_TrainDev/trainB/36792.png
./datasets/original/C2_TrainDev/trainA/07631.png,./datasets/original/C2_TrainDev/trainB/07631.png
./datasets/original/C2_TrainDev/trainA/03344.png,./datasets/original/C2_TrainDev/trainB/03344.png
./datasets/original/C2_TrainDev/trainA/27179.png,./datasets/original/C2_TrainDev/trainB/27179.png
./datasets/original/C2_TrainDev/trainA/02561.png,./datasets/original/C2_TrainDev/trainB/02561.png
./datasets/original/C2_TrainDev/trainA/25272.png,./datasets/original/C2_TrainDev/trainB/25272.png
./datasets/original/C2_TrainDev/trainA/13101.png,./datasets/original/C2_TrainDev/trainB/13101.png
./datasets/original/C2_TrainDev/trainA/03283.png,./datasets/original/C2_TrainDev/trainB/03283.png
./datasets/original/C2_TrainDev/trainA/47324.png,./datasets/original/C2_TrainDev/trainB/47324.png
./datasets/original/C2_TrainDev/trainA/12035.png,./datasets/original/C2_TrainDev/trainB/12035.png
./datasets/original/C2_TrainDev/trainA/06768.png,./datasets/original/C2_TrainDev/trainB/06768.png
./datasets/original/C2_TrainDev/trainA/07093.png,./datasets/original/C2_TrainDev/trainB/07093.png
./datasets/original/C2_TrainDev/trainA/32870.png,./datasets/original/C2_TrainDev/trainB/32870.png
./datasets/original/C2_TrainDev/trainA/47544.png,./datasets/original/C2_TrainDev/trainB/47544.png
./datasets/original/C2_TrainDev/trainA/07147.png,./datasets/original/C2_TrainDev/trainB/07147.png
./datasets/original/C2_TrainDev/trainA/46911.png,./datasets/original/C2_TrainDev/trainB/46911.png
./datasets/original/C2_TrainDev/trainA/45954.png,./datasets/original/C2_TrainDev/trainB/45954.png
./datasets/original/C2_TrainDev/trainA/22847.png,./datasets/original/C2_TrainDev/trainB/22847.png
./datasets/original/C2_TrainDev/trainA/06343.png,./datasets/original/C2_TrainDev/trainB/06343.png
./datasets/original/C2_TrainDev/trainA/42837.png,./datasets/original/C2_TrainDev/trainB/42837.png
./datasets/original/C2_TrainDev/trainA/14873.png,./datasets/original/C2_TrainDev/trainB/14873.png
./datasets/original/C2_TrainDev/trainA/38429.png,./datasets/original/C2_TrainDev/trainB/38429.png
./datasets/original/C2_TrainDev/trainA/25611.png,./datasets/original/C2_TrainDev/trainB/25611.png
./datasets/original/C2_TrainDev/trainA/41080.png,./datasets/original/C2_TrainDev/trainB/41080.png
./datasets/original/C2_TrainDev/trainA/05538.png,./datasets/original/C2_TrainDev/trainB/05538.png
./datasets/original/C2_TrainDev/trainA/05917.png,./datasets/original/C2_TrainDev/trainB/05917.png
./datasets/original/C2_TrainDev/trainA/24692.png,./datasets/original/C2_TrainDev/trainB/24692.png
./datasets/original/C2_TrainDev/trainA/17683.png,./datasets/original/C2_TrainDev/trainB/17683.png
./datasets/original/C2_TrainDev/trainA/31826.png,./datasets/original/C2_TrainDev/trainB/31826.png
./datasets/original/C2_TrainDev/trainA/23128.png,./datasets/original/C2_TrainDev/trainB/23128.png
./datasets/original/C2_TrainDev/trainA/09890.png,./datasets/original/C2_TrainDev/trainB/09890.png
./datasets/original/C2_TrainDev/trainA/44527.png,./datasets/original/C2_TrainDev/trainB/44527.png
./datasets/original/C2_TrainDev/trainA/15981.png,./datasets/original/C2_TrainDev/trainB/15981.png
./datasets/original/C2_TrainDev/trainA/07200.png,./datasets/original/C2_TrainDev/trainB/07200.png
./datasets/original/C2_TrainDev/trainA/12944.png,./datasets/original/C2_TrainDev/trainB/12944.png
./datasets/original/C2_TrainDev/trainA/20958.png,./datasets/original/C2_TrainDev/trainB/20958.png
./datasets/original/C2_TrainDev/trainA/18644.png,./datasets/original/C2_TrainDev/trainB/18644.png
./datasets/original/C2_TrainDev/trainA/34378.png,./datasets/original/C2_TrainDev/trainB/34378.png
./datasets/original/C2_TrainDev/trainA/10906.png,./datasets/original/C2_TrainDev/trainB/10906.png
./datasets/original/C2_TrainDev/trainA/15155.png,./datasets/original/C2_TrainDev/trainB/15155.png
./datasets/original/C2_TrainDev/trainA/11211.png,./datasets/original/C2_TrainDev/trainB/11211.png
./datasets/original/C2_TrainDev/trainA/14749.png,./datasets/original/C2_TrainDev/trainB/14749.png
./datasets/original/C2_TrainDev/trainA/09032.png,./datasets/original/C2_TrainDev/trainB/09032.png
./datasets/original/C2_TrainDev/trainA/42329.png,./datasets/original/C2_TrainDev/trainB/42329.png
./datasets/original/C2_TrainDev/trainA/11694.png,./datasets/original/C2_TrainDev/trainB/11694.png
./datasets/original/C2_TrainDev/trainA/19995.png,./datasets/original/C2_TrainDev/trainB/19995.png
./datasets/original/C2_TrainDev/trainA/33915.png,./datasets/original/C2_TrainDev/trainB/33915.png
./datasets/original/C2_TrainDev/trainA/48405.png,./datasets/original/C2_TrainDev/trainB/48405.png
./datasets/original/C2_TrainDev/trainA/47444.png,./datasets/original/C2_TrainDev/trainB/47444.png
./datasets/original/C2_TrainDev/trainA/02794.png,./datasets/original/C2_TrainDev/trainB/02794.png
./datasets/original/C2_TrainDev/trainA/00069.png,./datasets/original/C2_TrainDev/trainB/00069.png
./datasets/original/C2_TrainDev/trainA/02889.png,./datasets/original/C2_TrainDev/trainB/02889.png
./datasets/original/C2_TrainDev/trainA/09095.png,./datasets/original/C2_TrainDev/trainB/09095.png
./datasets/original/C2_TrainDev/trainA/45643.png,./datasets/original/C2_TrainDev/trainB/45643.png
./datasets/original/C2_TrainDev/trainA/35982.png,./datasets/original/C2_TrainDev/trainB/35982.png
./datasets/original/C2_TrainDev/trainA/26499.png,./datasets/original/C2_TrainDev/trainB/26499.png
./datasets/original/C2_TrainDev/trainA/05347.png,./datasets/original/C2_TrainDev/trainB/05347.png
./datasets/original/C2_TrainDev/trainA/48792.png,./datasets/original/C2_TrainDev/trainB/48792.png
./datasets/original/C2_TrainDev/trainA/35748.png,./datasets/original/C2_TrainDev/trainB/35748.png
./datasets/original/C2_TrainDev/trainA/20137.png,./datasets/original/C2_TrainDev/trainB/20137.png
./datasets/original/C2_TrainDev/trainA/04098.png,./datasets/original/C2_TrainDev/trainB/04098.png
./datasets/original/C2_TrainDev/trainA/09342.png,./datasets/original/C2_TrainDev/trainB/09342.png
./datasets/original/C2_TrainDev/trainA/15920.png,./datasets/original/C2_TrainDev/trainB/15920.png
./datasets/original/C2_TrainDev/trainA/48227.png,./datasets/original/C2_TrainDev/trainB/48227.png
./datasets/original/C2_TrainDev/trainA/40197.png,./datasets/original/C2_TrainDev/trainB/40197.png
./datasets/original/C2_TrainDev/trainA/01019.png,./datasets/original/C2_TrainDev/trainB/01019.png
./datasets/original/C2_TrainDev/trainA/30511.png,./datasets/original/C2_TrainDev/trainB/30511.png
./datasets/original/C2_TrainDev/trainA/15206.png,./datasets/original/C2_TrainDev/trainB/15206.png
./datasets/original/C2_TrainDev/trainA/29696.png,./datasets/original/C2_TrainDev/trainB/29696.png
./datasets/original/C2_TrainDev/trainA/22835.png,./datasets/original/C2_TrainDev/trainB/22835.png
./datasets/original/C2_TrainDev/trainA/36597.png,./datasets/original/C2_TrainDev/trainB/36597.png
./datasets/original/C2_TrainDev/trainA/43092.png,./datasets/original/C2_TrainDev/trainB/43092.png
./datasets/original/C2_TrainDev/trainA/42439.png,./datasets/original/C2_TrainDev/trainB/42439.png
./datasets/original/C2_TrainDev/trainA/02752.png,./datasets/original/C2_TrainDev/trainB/02752.png
./datasets/original/C2_TrainDev/trainA/06569.png,./datasets/original/C2_TrainDev/trainB/06569.png
./datasets/original/C2_TrainDev/trainA/05145.png,./datasets/original/C2_TrainDev/trainB/05145.png
./datasets/original/C2_TrainDev/trainA/29958.png,./datasets/original/C2_TrainDev/trainB/29958.png
./datasets/original/C2_TrainDev/trainA/36605.png,./datasets/original/C2_TrainDev/trainB/36605.png
./datasets/original/C2_TrainDev/trainA/00753.png,./datasets/original/C2_TrainDev/trainB/00753.png
./datasets/original/C2_TrainDev/trainA/29442.png,./datasets/original/C2_TrainDev/trainB/29442.png
./datasets/original/C2_TrainDev/trainA/18578.png,./datasets/original/C2_TrainDev/trainB/18578.png
./datasets/original/C2_TrainDev/trainA/37795.png,./datasets/original/C2_TrainDev/trainB/37795.png
./datasets/original/C2_TrainDev/trainA/49520.png,./datasets/original/C2_TrainDev/trainB/49520.png
./datasets/original/C2_TrainDev/trainA/13607.png,./datasets/original/C2_TrainDev/trainB/13607.png
./datasets/original/C2_TrainDev/trainA/49796.png,./datasets/original/C2_TrainDev/trainB/49796.png
./datasets/original/C2_TrainDev/trainA/44581.png,./datasets/original/C2_TrainDev/trainB/44581.png
./datasets/original/C2_TrainDev/trainA/02485.png,./datasets/original/C2_TrainDev/trainB/02485.png
./datasets/original/C2_TrainDev/trainA/05084.png,./datasets/original/C2_TrainDev/trainB/05084.png
./datasets/original/C2_TrainDev/trainA/13711.png,./datasets/original/C2_TrainDev/trainB/13711.png
./datasets/original/C2_TrainDev/trainA/39950.png,./datasets/original/C2_TrainDev/trainB/39950.png
./datasets/original/C2_TrainDev/trainA/46862.png,./datasets/original/C2_TrainDev/trainB/46862.png
./datasets/original/C2_TrainDev/trainA/01413.png,./datasets/original/C2_TrainDev/trainB/01413.png
./datasets/original/C2_TrainDev/trainA/22794.png,./datasets/original/C2_TrainDev/trainB/22794.png
./datasets/original/C2_TrainDev/trainA/44674.png,./datasets/original/C2_TrainDev/trainB/44674.png
./datasets/original/C2_TrainDev/trainA/22050.png,./datasets/original/C2_TrainDev/trainB/22050.png
./datasets/original/C2_TrainDev/trainA/25881.png,./datasets/original/C2_TrainDev/trainB/25881.png
./datasets/original/C2_TrainDev/trainA/08403.png,./datasets/original/C2_TrainDev/trainB/08403.png
./datasets/original/C2_TrainDev/trainA/35388.png,./datasets/original/C2_TrainDev/trainB/35388.png
./datasets/original/C2_TrainDev/trainA/43212.png,./datasets/original/C2_TrainDev/trainB/43212.png
./datasets/original/C2_TrainDev/trainA/10698.png,./datasets/original/C2_TrainDev/trainB/10698.png
./datasets/original/C2_TrainDev/trainA/18357.png,./datasets/original/C2_TrainDev/trainB/18357.png
./datasets/original/C2_TrainDev/trainA/48721.png,./datasets/original/C2_TrainDev/trainB/48721.png
./datasets/original/C2_TrainDev/trainA/41569.png,./datasets/original/C2_TrainDev/trainB/41569.png
./datasets/original/C2_TrainDev/trainA/19171.png,./datasets/original/C2_TrainDev/trainB/19171.png
./datasets/original/C2_TrainDev/trainA/20028.png,./datasets/original/C2_TrainDev/trainB/20028.png
./datasets/original/C2_TrainDev/trainA/07466.png,./datasets/original/C2_TrainDev/trainB/07466.png
./datasets/original/C2_TrainDev/trainA/25920.png,./datasets/original/C2_TrainDev/trainB/25920.png
./datasets/original/C2_TrainDev/trainA/26934.png,./datasets/original/C2_TrainDev/trainB/26934.png
./datasets/original/C2_TrainDev/trainA/20779.png,./datasets/original/C2_TrainDev/trainB/20779.png
./datasets/original/C2_TrainDev/trainA/33242.png,./datasets/original/C2_TrainDev/trainB/33242.png
./datasets/original/C2_TrainDev/trainA/08893.png,./datasets/original/C2_TrainDev/trainB/08893.png
./datasets/original/C2_TrainDev/trainA/48253.png,./datasets/original/C2_TrainDev/trainB/48253.png
./datasets/original/C2_TrainDev/trainA/17031.png,./datasets/original/C2_TrainDev/trainB/17031.png
./datasets/original/C2_TrainDev/trainA/29507.png,./datasets/original/C2_TrainDev/trainB/29507.png
./datasets/original/C2_TrainDev/trainA/02215.png,./datasets/original/C2_TrainDev/trainB/02215.png
./datasets/original/C2_TrainDev/trainA/13719.png,./datasets/original/C2_TrainDev/trainB/13719.png
./datasets/original/C2_TrainDev/trainA/43443.png,./datasets/original/C2_TrainDev/trainB/43443.png
./datasets/original/C2_TrainDev/trainA/42433.png,./datasets/original/C2_TrainDev/trainB/42433.png
./datasets/original/C2_TrainDev/trainA/04490.png,./datasets/original/C2_TrainDev/trainB/04490.png
./datasets/original/C2_TrainDev/trainA/10189.png,./datasets/original/C2_TrainDev/trainB/10189.png
./datasets/original/C2_TrainDev/trainA/36364.png,./datasets/original/C2_TrainDev/trainB/36364.png
./datasets/original/C2_TrainDev/trainA/07017.png,./datasets/original/C2_TrainDev/trainB/07017.png
./datasets/original/C2_TrainDev/trainA/27991.png,./datasets/original/C2_TrainDev/trainB/27991.png
./datasets/original/C2_TrainDev/trainA/16922.png,./datasets/original/C2_TrainDev/trainB/16922.png
./datasets/original/C2_TrainDev/trainA/22541.png,./datasets/original/C2_TrainDev/trainB/22541.png
./datasets/original/C2_TrainDev/trainA/30770.png,./datasets/original/C2_TrainDev/trainB/30770.png
./datasets/original/C2_TrainDev/trainA/25929.png,./datasets/original/C2_TrainDev/trainB/25929.png
./datasets/original/C2_TrainDev/trainA/03558.png,./datasets/original/C2_TrainDev/trainB/03558.png
./datasets/original/C2_TrainDev/trainA/42988.png,./datasets/original/C2_TrainDev/trainB/42988.png
./datasets/original/C2_TrainDev/trainA/27917.png,./datasets/original/C2_TrainDev/trainB/27917.png
./datasets/original/C2_TrainDev/trainA/44695.png,./datasets/original/C2_TrainDev/trainB/44695.png
./datasets/original/C2_TrainDev/trainA/05774.png,./datasets/original/C2_TrainDev/trainB/05774.png
./datasets/original/C2_TrainDev/trainA/00967.png,./datasets/original/C2_TrainDev/trainB/00967.png
./datasets/original/C2_TrainDev/trainA/13740.png,./datasets/original/C2_TrainDev/trainB/13740.png
./datasets/original/C2_TrainDev/trainA/28131.png,./datasets/original/C2_TrainDev/trainB/28131.png
./datasets/original/C2_TrainDev/trainA/37876.png,./datasets/original/C2_TrainDev/trainB/37876.png
./datasets/original/C2_TrainDev/trainA/20846.png,./datasets/original/C2_TrainDev/trainB/20846.png
./datasets/original/C2_TrainDev/trainA/34901.png,./datasets/original/C2_TrainDev/trainB/34901.png
./datasets/original/C2_TrainDev/trainA/01632.png,./datasets/original/C2_TrainDev/trainB/01632.png
./datasets/original/C2_TrainDev/trainA/19873.png,./datasets/original/C2_TrainDev/trainB/19873.png
./datasets/original/C2_TrainDev/trainA/17180.png,./datasets/original/C2_TrainDev/trainB/17180.png
./datasets/original/C2_TrainDev/trainA/40300.png,./datasets/original/C2_TrainDev/trainB/40300.png
./datasets/original/C2_TrainDev/trainA/12563.png,./datasets/original/C2_TrainDev/trainB/12563.png
./datasets/original/C2_TrainDev/trainA/34510.png,./datasets/original/C2_TrainDev/trainB/34510.png
./datasets/original/C2_TrainDev/trainA/35590.png,./datasets/original/C2_TrainDev/trainB/35590.png
./datasets/original/C2_TrainDev/trainA/20630.png,./datasets/original/C2_TrainDev/trainB/20630.png
./datasets/original/C2_TrainDev/trainA/09989.png,./datasets/original/C2_TrainDev/trainB/09989.png
./datasets/original/C2_TrainDev/trainA/37387.png,./datasets/original/C2_TrainDev/trainB/37387.png
./datasets/original/C2_TrainDev/trainA/24624.png,./datasets/original/C2_TrainDev/trainB/24624.png
./datasets/original/C2_TrainDev/trainA/08603.png,./datasets/original/C2_TrainDev/trainB/08603.png
./datasets/original/C2_TrainDev/trainA/08214.png,./datasets/original/C2_TrainDev/trainB/08214.png
./datasets/original/C2_TrainDev/trainA/04759.png,./datasets/original/C2_TrainDev/trainB/04759.png
./datasets/original/C2_TrainDev/trainA/19599.png,./datasets/original/C2_TrainDev/trainB/19599.png
./datasets/original/C2_TrainDev/trainA/25419.png,./datasets/original/C2_TrainDev/trainB/25419.png
./datasets/original/C2_TrainDev/trainA/46653.png,./datasets/original/C2_TrainDev/trainB/46653.png
./datasets/original/C2_TrainDev/trainA/20174.png,./datasets/original/C2_TrainDev/trainB/20174.png
./datasets/original/C2_TrainDev/trainA/47992.png,./datasets/original/C2_TrainDev/trainB/47992.png
./datasets/original/C2_TrainDev/trainA/44290.png,./datasets/original/C2_TrainDev/trainB/44290.png
./datasets/original/C2_TrainDev/trainA/39784.png,./datasets/original/C2_TrainDev/trainB/39784.png
./datasets/original/C2_TrainDev/trainA/30025.png,./datasets/original/C2_TrainDev/trainB/30025.png
./datasets/original/C2_TrainDev/trainA/36672.png,./datasets/original/C2_TrainDev/trainB/36672.png
./datasets/original/C2_TrainDev/trainA/42103.png,./datasets/original/C2_TrainDev/trainB/42103.png
./datasets/original/C2_TrainDev/trainA/21509.png,./datasets/original/C2_TrainDev/trainB/21509.png
./datasets/original/C2_TrainDev/trainA/01683.png,./datasets/original/C2_TrainDev/trainB/01683.png
./datasets/original/C2_TrainDev/trainA/42595.png,./datasets/original/C2_TrainDev/trainB/42595.png
./datasets/original/C2_TrainDev/trainA/21954.png,./datasets/original/C2_TrainDev/trainB/21954.png
./datasets/original/C2_TrainDev/trainA/46080.png,./datasets/original/C2_TrainDev/trainB/46080.png
./datasets/original/C2_TrainDev/trainA/09560.png,./datasets/original/C2_TrainDev/trainB/09560.png
./datasets/original/C2_TrainDev/trainA/42065.png,./datasets/original/C2_TrainDev/trainB/42065.png
./datasets/original/C2_TrainDev/trainA/21341.png,./datasets/original/C2_TrainDev/trainB/21341.png
./datasets/original/C2_TrainDev/trainA/07504.png,./datasets/original/C2_TrainDev/trainB/07504.png
./datasets/original/C2_TrainDev/trainA/49213.png,./datasets/original/C2_TrainDev/trainB/49213.png
./datasets/original/C2_TrainDev/trainA/05168.png,./datasets/original/C2_TrainDev/trainB/05168.png
./datasets/original/C2_TrainDev/trainA/03587.png,./datasets/original/C2_TrainDev/trainB/03587.png
./datasets/original/C2_TrainDev/trainA/05356.png,./datasets/original/C2_TrainDev/trainB/05356.png
./datasets/original/C2_TrainDev/trainA/22694.png,./datasets/original/C2_TrainDev/trainB/22694.png
./datasets/original/C2_TrainDev/trainA/32908.png,./datasets/original/C2_TrainDev/trainB/32908.png
./datasets/original/C2_TrainDev/trainA/08314.png,./datasets/original/C2_TrainDev/trainB/08314.png
./datasets/original/C2_TrainDev/trainA/14445.png,./datasets/original/C2_TrainDev/trainB/14445.png
./datasets/original/C2_TrainDev/trainA/49277.png,./datasets/original/C2_TrainDev/trainB/49277.png
./datasets/original/C2_TrainDev/trainA/21796.png,./datasets/original/C2_TrainDev/trainB/21796.png
./datasets/original/C2_TrainDev/trainA/11082.png,./datasets/original/C2_TrainDev/trainB/11082.png
./datasets/original/C2_TrainDev/trainA/44142.png,./datasets/original/C2_TrainDev/trainB/44142.png
./datasets/original/C2_TrainDev/trainA/11190.png,./datasets/original/C2_TrainDev/trainB/11190.png
./datasets/original/C2_TrainDev/trainA/01328.png,./datasets/original/C2_TrainDev/trainB/01328.png
./datasets/original/C2_TrainDev/trainA/11608.png,./datasets/original/C2_TrainDev/trainB/11608.png
./datasets/original/C2_TrainDev/trainA/44360.png,./datasets/original/C2_TrainDev/trainB/44360.png
./datasets/original/C2_TrainDev/trainA/35520.png,./datasets/original/C2_TrainDev/trainB/35520.png
./datasets/original/C2_TrainDev/trainA/22762.png,./datasets/original/C2_TrainDev/trainB/22762.png
./datasets/original/C2_TrainDev/trainA/41566.png,./datasets/original/C2_TrainDev/trainB/41566.png
./datasets/original/C2_TrainDev/trainA/22064.png,./datasets/original/C2_TrainDev/trainB/22064.png
./datasets/original/C2_TrainDev/trainA/12277.png,./datasets/original/C2_TrainDev/trainB/12277.png
./datasets/original/C2_TrainDev/trainA/17994.png,./datasets/original/C2_TrainDev/trainB/17994.png
./datasets/original/C2_TrainDev/trainA/12280.png,./datasets/original/C2_TrainDev/trainB/12280.png
./datasets/original/C2_TrainDev/trainA/10203.png,./datasets/original/C2_TrainDev/trainB/10203.png
./datasets/original/C2_TrainDev/trainA/08566.png,./datasets/original/C2_TrainDev/trainB/08566.png
./datasets/original/C2_TrainDev/trainA/17445.png,./datasets/original/C2_TrainDev/trainB/17445.png
./datasets/original/C2_TrainDev/trainA/31384.png,./datasets/original/C2_TrainDev/trainB/31384.png
./datasets/original/C2_TrainDev/trainA/33846.png,./datasets/original/C2_TrainDev/trainB/33846.png
./datasets/original/C2_TrainDev/trainA/43317.png,./datasets/original/C2_TrainDev/trainB/43317.png
./datasets/original/C2_TrainDev/trainA/33764.png,./datasets/original/C2_TrainDev/trainB/33764.png
./datasets/original/C2_TrainDev/trainA/12913.png,./datasets/original/C2_TrainDev/trainB/12913.png
./datasets/original/C2_TrainDev/trainA/15908.png,./datasets/original/C2_TrainDev/trainB/15908.png
./datasets/original/C2_TrainDev/trainA/16225.png,./datasets/original/C2_TrainDev/trainB/16225.png
./datasets/original/C2_TrainDev/trainA/31028.png,./datasets/original/C2_TrainDev/trainB/31028.png
./datasets/original/C2_TrainDev/trainA/12354.png,./datasets/original/C2_TrainDev/trainB/12354.png
./datasets/original/C2_TrainDev/trainA/29734.png,./datasets/original/C2_TrainDev/trainB/29734.png
./datasets/original/C2_TrainDev/trainA/42367.png,./datasets/original/C2_TrainDev/trainB/42367.png
./datasets/original/C2_TrainDev/trainA/09558.png,./datasets/original/C2_TrainDev/trainB/09558.png
./datasets/original/C2_TrainDev/trainA/33857.png,./datasets/original/C2_TrainDev/trainB/33857.png
./datasets/original/C2_TrainDev/trainA/49749.png,./datasets/original/C2_TrainDev/trainB/49749.png
./datasets/original/C2_TrainDev/trainA/42236.png,./datasets/original/C2_TrainDev/trainB/42236.png
./datasets/original/C2_TrainDev/trainA/06985.png,./datasets/original/C2_TrainDev/trainB/06985.png
./datasets/original/C2_TrainDev/trainA/35669.png,./datasets/original/C2_TrainDev/trainB/35669.png
./datasets/original/C2_TrainDev/trainA/39601.png,./datasets/original/C2_TrainDev/trainB/39601.png
./datasets/original/C2_TrainDev/trainA/36891.png,./datasets/original/C2_TrainDev/trainB/36891.png
./datasets/original/C2_TrainDev/trainA/44897.png,./datasets/original/C2_TrainDev/trainB/44897.png
./datasets/original/C2_TrainDev/trainA/44420.png,./datasets/original/C2_TrainDev/trainB/44420.png
./datasets/original/C2_TrainDev/trainA/19978.png,./datasets/original/C2_TrainDev/trainB/19978.png
./datasets/original/C2_TrainDev/trainA/32078.png,./datasets/original/C2_TrainDev/trainB/32078.png
./datasets/original/C2_TrainDev/trainA/03884.png,./datasets/original/C2_TrainDev/trainB/03884.png
./datasets/original/C2_TrainDev/trainA/32876.png,./datasets/original/C2_TrainDev/trainB/32876.png
./datasets/original/C2_TrainDev/trainA/32216.png,./datasets/original/C2_TrainDev/trainB/32216.png
./datasets/original/C2_TrainDev/trainA/41460.png,./datasets/original/C2_TrainDev/trainB/41460.png
./datasets/original/C2_TrainDev/trainA/05723.png,./datasets/original/C2_TrainDev/trainB/05723.png
./datasets/original/C2_TrainDev/trainA/43769.png,./datasets/original/C2_TrainDev/trainB/43769.png
./datasets/original/C2_TrainDev/trainA/09239.png,./datasets/original/C2_TrainDev/trainB/09239.png
./datasets/original/C2_TrainDev/trainA/10880.png,./datasets/original/C2_TrainDev/trainB/10880.png
./datasets/original/C2_TrainDev/trainA/22980.png,./datasets/original/C2_TrainDev/trainB/22980.png
./datasets/original/C2_TrainDev/trainA/04097.png,./datasets/original/C2_TrainDev/trainB/04097.png
./datasets/original/C2_TrainDev/trainA/29744.png,./datasets/original/C2_TrainDev/trainB/29744.png
./datasets/original/C2_TrainDev/trainA/06894.png,./datasets/original/C2_TrainDev/trainB/06894.png
./datasets/original/C2_TrainDev/trainA/17928.png,./datasets/original/C2_TrainDev/trainB/17928.png
./datasets/original/C2_TrainDev/trainA/15871.png,./datasets/original/C2_TrainDev/trainB/15871.png
./datasets/original/C2_TrainDev/trainA/37277.png,./datasets/original/C2_TrainDev/trainB/37277.png
./datasets/original/C2_TrainDev/trainA/49078.png,./datasets/original/C2_TrainDev/trainB/49078.png
./datasets/original/C2_TrainDev/trainA/07283.png,./datasets/original/C2_TrainDev/trainB/07283.png
./datasets/original/C2_TrainDev/trainA/15766.png,./datasets/original/C2_TrainDev/trainB/15766.png
./datasets/original/C2_TrainDev/trainA/37104.png,./datasets/original/C2_TrainDev/trainB/37104.png
./datasets/original/C2_TrainDev/trainA/18453.png,./datasets/original/C2_TrainDev/trainB/18453.png
